Node;X (ft);Y (ft);Z (ft);Support
 5198;18.40;31.40;0.0;
 5199;19.40;-1.60;0.0;
 5200;19.40;-0.60;0.0;
 5201;19.40;1.40;0.0;
 5202;19.40;2.40;0.0;
 5203;19.40;3.40;0.0;
 5204;19.40;4.40;0.0;
 5205;19.40;5.40;0.0;
 5206;19.40;6.40;0.0;
 5207;19.40;7.40;0.0;
 5208;19.40;8.40;0.0;
 5209;19.40;9.40;0.0;
 5210;19.40;10.40;0.0;
 5211;19.40;11.40;0.0;
 5212;19.40;12.40;0.0;
 5213;19.40;13.40;0.0;
 5214;19.40;14.40;0.0;
 5215;19.40;15.40;0.0;
 5216;19.40;16.40;0.0;
 5217;19.40;17.40;0.0;
 5218;19.40;18.40;0.0;
 5219;19.40;19.40;0.0;
 5220;19.40;20.40;0.0;
 5221;19.40;21.40;0.0;
 5222;19.40;22.40;0.0;
 5223;19.40;23.40;0.0;
 5224;19.40;24.40;0.0;
 5225;19.40;25.40;0.0;
 5226;19.40;26.40;0.0;
 5227;19.40;27.40;0.0;
 5228;19.40;28.40;0.0;
 5229;19.40;29.40;0.0;
 5230;19.40;30.40;0.0;
 5231;19.40;31.40;0.0;
 5232;20.40;-1.60;0.0;
 5233;20.40;-0.60;0.0;
 5234;20.40;1.40;0.0;
 5235;20.40;2.40;0.0;
 5236;20.40;3.40;0.0;
 5237;20.40;4.40;0.0;
 5238;20.40;5.40;0.0;
 5239;20.40;6.40;0.0;
 5240;20.40;7.40;0.0;
 5241;20.40;8.40;0.0;
 5242;20.40;9.40;0.0;
 5243;20.40;10.40;0.0;
 5244;20.40;11.40;0.0;
 5245;20.40;12.40;0.0;
 5246;20.40;13.40;0.0;
 5247;20.40;14.40;0.0;
 5248;20.40;15.40;0.0;
 5249;20.40;16.40;0.0;
 5250;20.40;17.40;0.0;
 5251;20.40;18.40;0.0;
 5252;20.40;19.40;0.0;
 5253;20.40;20.40;0.0;
 5254;20.40;21.40;0.0;
 5255;20.40;22.40;0.0;
 5256;20.40;23.40;0.0;
 5257;20.40;24.40;0.0;
 5258;20.40;25.40;0.0;
 5259;20.40;26.40;0.0;
 5260;20.40;27.40;0.0;
 5261;20.40;28.40;0.0;
 5262;20.40;29.40;0.0;
 5263;20.40;30.40;0.0;
 5264;20.40;31.40;0.0;
 5265;21.40;-1.60;0.0;
 5266;21.40;-0.60;0.0;
 5267;21.40;1.40;0.0;
 5268;21.40;2.40;0.0;
 5269;21.40;3.40;0.0;
 5270;21.40;4.40;0.0;
 5271;21.40;5.40;0.0;
 5272;21.40;6.40;0.0;
 5273;21.40;7.40;0.0;
 5274;21.40;8.40;0.0;
 5275;21.40;9.40;0.0;
 5276;21.40;10.40;0.0;
 5277;21.40;11.40;0.0;
 5278;21.40;12.40;0.0;
 5279;21.40;13.40;0.0;
 5280;21.40;14.40;0.0;
 5281;21.40;15.40;0.0;
 5282;21.40;16.40;0.0;
 5283;21.40;17.40;0.0;
 5284;21.40;18.40;0.0;
 5285;21.40;19.40;0.0;
 5286;21.40;20.40;0.0;
 5287;21.40;21.40;0.0;
 5288;21.40;22.40;0.0;
 5289;21.40;23.40;0.0;
 5290;21.40;24.40;0.0;
 5291;21.40;25.40;0.0;
 5292;21.40;26.40;0.0;
 5293;21.40;27.40;0.0;
 5294;21.40;28.40;0.0;
 5295;21.40;29.40;0.0;
 5296;21.40;30.40;0.0;
 5297;21.40;31.40;0.0;
 5298;22.40;-1.60;0.0;
 5299;22.40;-0.60;0.0;
 5300;22.40;1.40;0.0;
 5301;22.40;2.40;0.0;
 5302;22.40;3.40;0.0;
 5303;22.40;4.40;0.0;
 5304;22.40;5.40;0.0;
 5305;22.40;6.40;0.0;
 5306;22.40;7.40;0.0;
 5307;22.40;8.40;0.0;
 5308;22.40;9.40;0.0;
 5309;22.40;10.40;0.0;
 5310;22.40;11.40;0.0;
 5311;22.40;12.40;0.0;
 5312;22.40;13.40;0.0;
 5313;22.40;14.40;0.0;
 5314;22.40;15.40;0.0;
 5315;22.40;16.40;0.0;
 5316;22.40;17.40;0.0;
 5317;22.40;18.40;0.0;
 5318;22.40;19.40;0.0;
 5319;22.40;20.40;0.0;
 5320;22.40;21.40;0.0;
 5321;22.40;22.40;0.0;
 5322;22.40;23.40;0.0;
 5323;22.40;24.40;0.0;
 5324;22.40;25.40;0.0;
 5325;22.40;26.40;0.0;
 5326;22.40;27.40;0.0;
 5327;22.40;28.40;0.0;
 5328;22.40;29.40;0.0;
 5329;22.40;30.40;0.0;
 5330;22.40;31.40;0.0;
 5331;23.40;-1.60;0.0;
 5332;23.40;-0.60;0.0;
 5333;23.40;1.40;0.0;
 5334;23.40;2.40;0.0;
 5335;23.40;3.40;0.0;
 5336;23.40;4.40;0.0;
 5337;23.40;5.40;0.0;
 5338;23.40;6.40;0.0;
 5339;23.40;7.40;0.0;
 5340;23.40;8.40;0.0;
 5341;23.40;9.40;0.0;
 5342;23.40;10.40;0.0;
 5343;23.40;11.40;0.0;
 5344;23.40;12.40;0.0;
 5345;23.40;13.40;0.0;
 5346;23.40;14.40;0.0;
 5347;23.40;15.40;0.0;
 5348;23.40;16.40;0.0;
 5349;23.40;17.40;0.0;
 5350;23.40;18.40;0.0;
 5351;23.40;19.40;0.0;
 5352;23.40;20.40;0.0;
 5353;23.40;21.40;0.0;
 5354;23.40;22.40;0.0;
 5355;23.40;23.40;0.0;
 5356;23.40;24.40;0.0;
 5357;23.40;25.40;0.0;
 5358;23.40;26.40;0.0;
 5359;23.40;27.40;0.0;
 5360;23.40;28.40;0.0;
 5361;23.40;29.40;0.0;
 5362;23.40;30.40;0.0;
 5363;23.40;31.40;0.0;
 5364;24.40;-1.60;0.0;
 5365;24.40;-0.60;0.0;
 5366;24.40;1.40;0.0;
 5367;24.40;2.40;0.0;
 5368;24.40;3.40;0.0;
 5369;24.40;4.40;0.0;
 5370;24.40;5.40;0.0;
 5371;24.40;6.40;0.0;
 5372;24.40;7.40;0.0;
 5373;24.40;8.40;0.0;
 5374;24.40;9.40;0.0;
 5375;24.40;10.40;0.0;
 5376;24.40;11.40;0.0;
 5377;24.40;12.40;0.0;
 5378;24.40;13.40;0.0;
 5379;24.40;14.40;0.0;
 5380;24.40;15.40;0.0;
 5381;24.40;16.40;0.0;
 5382;24.40;17.40;0.0;
 5383;24.40;18.40;0.0;
 5384;24.40;19.40;0.0;
 5385;24.40;20.40;0.0;
 5386;24.40;21.40;0.0;
 5387;24.40;22.40;0.0;
 5388;24.40;23.40;0.0;
 5389;24.40;24.40;0.0;
 5390;24.40;25.40;0.0;
 5391;24.40;26.40;0.0;
 5392;24.40;27.40;0.0;
 5393;24.40;28.40;0.0;
 5394;24.40;29.40;0.0;
 5395;24.40;30.40;0.0;
 5396;24.40;31.40;0.0;
 5397;25.40;-1.60;0.0;
 5398;25.40;-0.60;0.0;
 5399;25.40;1.40;0.0;
 5400;25.40;2.40;0.0;
 5401;25.40;3.40;0.0;
 5402;25.40;4.40;0.0;
 5403;25.40;5.40;0.0;
 5404;25.40;6.40;0.0;
 5405;25.40;7.40;0.0;
 5406;25.40;8.40;0.0;
 5407;25.40;9.40;0.0;
 5408;25.40;10.40;0.0;
 5409;25.40;11.40;0.0;
 5410;25.40;12.40;0.0;
 5411;25.40;13.40;0.0;
 5412;25.40;14.40;0.0;
 5413;25.40;15.40;0.0;
 5414;25.40;16.40;0.0;
 5415;25.40;17.40;0.0;
 5416;25.40;18.40;0.0;
 5417;25.40;19.40;0.0;
 5418;25.40;20.40;0.0;
 5419;25.40;21.40;0.0;
 5420;25.40;22.40;0.0;
 5421;25.40;23.40;0.0;
 5422;25.40;24.40;0.0;
 5423;25.40;25.40;0.0;
 5424;25.40;26.40;0.0;
 5425;25.40;27.40;0.0;
 5426;25.40;28.40;0.0;
 5427;25.40;29.40;0.0;
 5428;25.40;30.40;0.0;
 5429;25.40;31.40;0.0;
 5430;26.40;-1.60;0.0;
 5431;26.40;-0.60;0.0;
 5432;26.40;1.40;0.0;
 5433;26.40;2.40;0.0;
 5434;26.40;3.40;0.0;
 5435;26.40;4.40;0.0;
 5436;26.40;5.40;0.0;
 5437;26.40;6.40;0.0;
 5438;26.40;7.40;0.0;
 5439;26.40;8.40;0.0;
 5440;26.40;9.40;0.0;
 5441;26.40;10.40;0.0;
 5442;26.40;11.40;0.0;
 5443;26.40;12.40;0.0;
 5444;26.40;13.40;0.0;
 5445;26.40;14.40;0.0;
 5446;26.40;15.40;0.0;
 5447;26.40;16.40;0.0;
 5448;26.40;17.40;0.0;
 5449;26.40;18.40;0.0;
 5450;26.40;19.40;0.0;
 5451;26.40;20.40;0.0;
 5452;26.40;21.40;0.0;
 5453;26.40;22.40;0.0;
 5454;26.40;23.40;0.0;
 5455;26.40;24.40;0.0;
 5456;26.40;25.40;0.0;
 5457;26.40;26.40;0.0;
 5458;26.40;27.40;0.0;
 5459;26.40;28.40;0.0;
 5460;26.40;29.40;0.0;
 5461;26.40;30.40;0.0;
 5462;26.40;31.40;0.0;
 5463;27.40;-1.60;0.0;
 5464;27.40;-0.60;0.0;
 5465;28.40;-1.60;0.0;
 5466;28.40;-0.60;0.0;
 5467;29.40;-1.60;0.0;
 5468;29.40;-0.60;0.0;
 5469;28.40;1.40;0.0;
 5470;29.40;1.40;0.0;
 5471;29.40;2.40;0.0;
 5472;28.40;2.40;0.0;
 5473;29.40;3.40;0.0;
 5474;28.40;3.40;0.0;
 5475;29.40;4.40;0.0;
 5476;28.40;4.40;0.0;
 5477;29.40;5.40;0.0;
 5478;28.40;5.40;0.0;
 5479;29.40;6.40;0.0;
 5480;28.40;6.40;0.0;
 5481;29.40;7.40;0.0;
 5482;28.40;7.40;0.0;
 5483;29.40;8.40;0.0;
 5484;28.40;8.40;0.0;
 5485;29.40;9.40;0.0;
 5486;28.40;9.40;0.0;
 5487;29.40;10.40;0.0;
 5488;28.40;10.40;0.0;
 5489;29.40;11.40;0.0;
 5490;28.40;11.40;0.0;
 5491;29.40;12.40;0.0;
 5492;28.40;12.40;0.0;
 5493;29.40;13.40;0.0;
 5494;28.40;13.40;0.0;
 5495;29.40;14.40;0.0;
 5496;28.40;14.40;0.0;
 5497;29.40;15.40;0.0;
 5498;28.40;15.40;0.0;
 5499;29.40;16.40;0.0;
 5500;28.40;16.40;0.0;
 5501;29.40;17.40;0.0;
 5502;28.40;17.40;0.0;
 5503;29.40;18.40;0.0;
 5504;28.40;18.40;0.0;
 5505;29.40;19.40;0.0;
 5506;28.40;19.40;0.0;
 5507;29.40;20.40;0.0;
 5508;28.40;20.40;0.0;
 5509;29.40;21.40;0.0;
 5510;28.40;21.40;0.0;
 5511;29.40;22.40;0.0;
 5512;28.40;22.40;0.0;
 5513;29.40;23.40;0.0;
 5514;28.40;23.40;0.0;
 5515;29.40;24.40;0.0;
 5516;28.40;24.40;0.0;
 5517;29.40;25.40;0.0;
 5518;28.40;25.40;0.0;
 5519;29.40;26.40;0.0;
 5520;28.40;26.40;0.0;
 5521;29.40;27.40;0.0;
 5522;28.40;27.40;0.0;
 5523;29.40;28.40;0.0;
 5524;28.40;28.40;0.0;
 5525;29.40;29.40;0.0;
 5526;28.40;29.40;0.0;
 5527;29.40;30.40;0.0;
 5528;28.40;30.40;0.0;
 5529;29.40;31.40;0.0;
 5530;28.40;31.40;0.0;
 5531;30.40;-1.60;0.0;
 5532;30.40;-0.60;0.0;
 5533;30.40;1.40;0.0;
 5534;30.40;2.40;0.0;
 5535;30.40;3.40;0.0;
 5536;30.40;4.40;0.0;
 5537;30.40;5.40;0.0;
 5538;30.40;6.40;0.0;
 5539;30.40;7.40;0.0;
 5540;30.40;8.40;0.0;
 5541;30.40;9.40;0.0;
 5542;30.40;10.40;0.0;
 5543;30.40;11.40;0.0;
 5544;30.40;12.40;0.0;
 5545;30.40;13.40;0.0;
 5546;30.40;14.40;0.0;
 5547;30.40;15.40;0.0;
 5548;30.40;16.40;0.0;
 5549;30.40;17.40;0.0;
 5550;30.40;18.40;0.0;
 5551;30.40;19.40;0.0;
 5552;30.40;20.40;0.0;
 5553;30.40;21.40;0.0;
 5554;30.40;22.40;0.0;
 5555;30.40;23.40;0.0;
 5556;30.40;24.40;0.0;
 5557;30.40;25.40;0.0;
 5558;30.40;26.40;0.0;
 5559;30.40;27.40;0.0;
 5560;30.40;28.40;0.0;
 5561;30.40;29.40;0.0;
 5562;30.40;30.40;0.0;
 5563;30.40;31.40;0.0;
 5564;31.40;-1.60;0.0;
 5565;31.40;-0.60;0.0;
 5566;31.40;1.40;0.0;
 5567;31.40;2.40;0.0;
 5568;31.40;3.40;0.0;
 5569;31.40;4.40;0.0;
 5570;31.40;5.40;0.0;
 5571;31.40;6.40;0.0;
 5572;31.40;7.40;0.0;
 5573;31.40;8.40;0.0;
 5574;31.40;9.40;0.0;
 5575;31.40;10.40;0.0;
 5576;31.40;11.40;0.0;
 5577;31.40;12.40;0.0;
 5578;31.40;13.40;0.0;
 5579;31.40;14.40;0.0;
 5580;31.40;15.40;0.0;
 5581;31.40;16.40;0.0;
 5582;31.40;17.40;0.0;
 5583;31.40;18.40;0.0;
 5584;31.40;19.40;0.0;
 5585;31.40;20.40;0.0;
 5586;31.40;21.40;0.0;
 5587;31.40;22.40;0.0;
 5588;31.40;23.40;0.0;
 5589;31.40;24.40;0.0;
 5590;31.40;25.40;0.0;
 5591;31.40;26.40;0.0;
 5592;31.40;27.40;0.0;
 5593;31.40;28.40;0.0;
 5594;31.40;29.40;0.0;
 5595;31.40;30.40;0.0;
 5596;31.40;31.40;0.0;
 5597;32.40;-1.60;0.0;
 5598;32.40;-0.60;0.0;
 5599;32.40;1.40;0.0;
 5600;32.40;2.40;0.0;
 5601;32.40;3.40;0.0;
 5602;32.40;4.40;0.0;
 5603;32.40;5.40;0.0;
 5604;32.40;6.40;0.0;
 5605;32.40;7.40;0.0;
 5606;32.40;8.40;0.0;
 5607;32.40;9.40;0.0;
 5608;32.40;10.40;0.0;
 5609;32.40;11.40;0.0;
 5610;32.40;12.40;0.0;
 5611;32.40;13.40;0.0;
 5612;32.40;14.40;0.0;
 5613;32.40;15.40;0.0;
 5614;32.40;16.40;0.0;
 5615;32.40;17.40;0.0;
 5616;32.40;18.40;0.0;
 5617;32.40;19.40;0.0;
 5618;32.40;20.40;0.0;
 5619;32.40;21.40;0.0;
 5620;32.40;22.40;0.0;
 5621;32.40;23.40;0.0;
 5622;32.40;24.40;0.0;
 5623;32.40;25.40;0.0;
 5624;32.40;26.40;0.0;
 5625;32.40;27.40;0.0;
 5626;32.40;28.40;0.0;
 5627;32.40;29.40;0.0;
 5628;32.40;30.40;0.0;
 5629;32.40;31.40;0.0;
 5630;33.40;-1.60;0.0;
 5631;33.40;-0.60;0.0;
 5632;33.40;1.40;0.0;
 5633;33.40;2.40;0.0;
 5634;33.40;3.40;0.0;
 5635;33.40;4.40;0.0;
 5636;33.40;5.40;0.0;
 5637;33.40;6.40;0.0;
 5638;33.40;7.40;0.0;
 5639;33.40;8.40;0.0;
 5640;33.40;9.40;0.0;
 5641;33.40;10.40;0.0;
 5642;33.40;11.40;0.0;
 5643;33.40;12.40;0.0;
 5644;33.40;13.40;0.0;
 5645;33.40;14.40;0.0;
 5646;33.40;15.40;0.0;
 5647;33.40;16.40;0.0;
 5648;33.40;17.40;0.0;
 5649;33.40;18.40;0.0;
 5650;33.40;19.40;0.0;
 5651;33.40;20.40;0.0;
 5652;33.40;21.40;0.0;
 5653;33.40;22.40;0.0;
 5654;33.40;23.40;0.0;
 5655;33.40;24.40;0.0;
 5656;33.40;25.40;0.0;
 5657;33.40;26.40;0.0;
 5658;33.40;27.40;0.0;
 5659;33.40;28.40;0.0;
 5660;33.40;29.40;0.0;
 5661;33.40;30.40;0.0;
 5662;33.40;31.40;0.0;
 5663;34.40;-1.60;0.0;
 5664;34.40;-0.60;0.0;
 5665;34.40;1.40;0.0;
 5666;34.40;2.40;0.0;
 5667;34.40;3.40;0.0;
 5668;34.40;4.40;0.0;
 5669;34.40;5.40;0.0;
 5670;34.40;6.40;0.0;
 5671;34.40;7.40;0.0;
 5672;34.40;8.40;0.0;
 5673;34.40;9.40;0.0;
 5674;34.40;10.40;0.0;
 5675;34.40;11.40;0.0;
 5676;34.40;12.40;0.0;
 5677;34.40;13.40;0.0;
 5678;34.40;14.40;0.0;
 5679;34.40;15.40;0.0;
 5680;34.40;16.40;0.0;
 5681;34.40;17.40;0.0;
 5682;34.40;18.40;0.0;
 5683;34.40;19.40;0.0;
 5684;34.40;20.40;0.0;
 5685;34.40;21.40;0.0;
 5686;34.40;22.40;0.0;
 5687;34.40;23.40;0.0;
 5688;34.40;24.40;0.0;
 5689;34.40;25.40;0.0;
 5690;34.40;26.40;0.0;
 5691;34.40;27.40;0.0;
 5692;34.40;28.40;0.0;
 5693;34.40;29.40;0.0;
 5694;34.40;30.40;0.0;
 5695;34.40;31.40;0.0;
 5696;35.40;-1.60;0.0;
 5697;35.40;-0.60;0.0;
 5698;35.40;1.40;0.0;
 5699;35.40;2.40;0.0;
 5700;35.40;3.40;0.0;
 5701;35.40;4.40;0.0;
 5702;35.40;5.40;0.0;
 5703;35.40;6.40;0.0;
 5704;35.40;7.40;0.0;
 5705;35.40;8.40;0.0;
 5706;35.40;9.40;0.0;
 5707;35.40;10.40;0.0;
 5708;35.40;11.40;0.0;
 5709;35.40;12.40;0.0;
 5710;35.40;13.40;0.0;
 5711;35.40;14.40;0.0;
 5712;35.40;15.40;0.0;
 5713;35.40;16.40;0.0;
 5714;35.40;17.40;0.0;
 5715;35.40;18.40;0.0;
 5716;35.40;19.40;0.0;
 5717;35.40;20.40;0.0;
 5718;35.40;21.40;0.0;
 5719;35.40;22.40;0.0;
 5720;35.40;23.40;0.0;
 5721;35.40;24.40;0.0;
 5722;35.40;25.40;0.0;
 5723;35.40;26.40;0.0;
 5724;35.40;27.40;0.0;
 5725;35.40;28.40;0.0;
 5726;35.40;29.40;0.0;
 5727;35.40;30.40;0.0;
 5728;35.40;31.40;0.0;
 5729;36.40;-1.60;0.0;
 5730;36.40;-0.60;0.0;
 5731;36.40;1.40;0.0;
 5732;36.40;2.40;0.0;
 5733;36.40;3.40;0.0;
 5734;36.40;4.40;0.0;
 5735;36.40;5.40;0.0;
 5736;36.40;6.40;0.0;
 5737;36.40;7.40;0.0;
 5738;36.40;8.40;0.0;
 5739;36.40;9.40;0.0;
 5740;36.40;10.40;0.0;
 5741;36.40;11.40;0.0;
 5742;36.40;12.40;0.0;
 5743;36.40;13.40;0.0;
 5744;36.40;14.40;0.0;
 5745;36.40;15.40;0.0;
 5746;36.40;16.40;0.0;
 5747;36.40;17.40;0.0;
 5748;36.40;18.40;0.0;
 5749;36.40;19.40;0.0;
 5750;36.40;20.40;0.0;
 5751;36.40;21.40;0.0;
 5752;36.40;22.40;0.0;
 5753;36.40;23.40;0.0;
 5754;36.40;24.40;0.0;
 5755;36.40;25.40;0.0;
 5756;36.40;26.40;0.0;
 5757;36.40;27.40;0.0;
 5758;36.40;28.40;0.0;
 5759;36.40;29.40;0.0;
 5760;36.40;30.40;0.0;
 5761;36.40;31.40;0.0;
 5762;37.40;-1.60;0.0;
 5763;37.40;-0.60;0.0;
 5764;37.40;1.40;0.0;
 5765;37.40;2.40;0.0;
 5766;37.40;3.40;0.0;
 5767;37.40;4.40;0.0;
 5768;37.40;5.40;0.0;
 5769;37.40;6.40;0.0;
 5770;37.40;7.40;0.0;
 5771;37.40;8.40;0.0;
 5772;37.40;9.40;0.0;
 5773;37.40;10.40;0.0;
 5774;37.40;11.40;0.0;
 5775;37.40;12.40;0.0;
 5776;37.40;13.40;0.0;
 5777;37.40;14.40;0.0;
 5778;37.40;15.40;0.0;
 5779;37.40;16.40;0.0;
 5780;37.40;17.40;0.0;
 5781;37.40;18.40;0.0;
 5782;37.40;19.40;0.0;
 5783;37.40;20.40;0.0;
 5784;37.40;21.40;0.0;
 5785;37.40;22.40;0.0;
 5786;37.40;23.40;0.0;
 5787;37.40;24.40;0.0;
 5788;37.40;25.40;0.0;
 5789;37.40;26.40;0.0;
 5790;37.40;27.40;0.0;
 5791;37.40;28.40;0.0;
 5792;37.40;29.40;0.0;
 5793;37.40;30.40;0.0;
 5794;37.40;31.40;0.0;
 5795;38.40;-1.60;0.0;
 5796;38.40;-0.60;0.0;
 5797;38.40;1.40;0.0;
 5798;38.40;2.40;0.0;
 5799;38.40;3.40;0.0;
 5800;38.40;4.40;0.0;
 5801;38.40;5.40;0.0;
 5802;38.40;6.40;0.0;
 5803;38.40;7.40;0.0;
 5804;38.40;8.40;0.0;
 5805;38.40;9.40;0.0;
 5806;38.40;10.40;0.0;
 5807;38.40;11.40;0.0;
 5808;38.40;12.40;0.0;
 5809;38.40;13.40;0.0;
 5810;38.40;14.40;0.0;
 5811;38.40;15.40;0.0;
 5812;38.40;16.40;0.0;
 5813;38.40;17.40;0.0;
 5814;38.40;18.40;0.0;
 5815;38.40;19.40;0.0;
 5816;38.40;20.40;0.0;
 5817;38.40;21.40;0.0;
 5818;38.40;22.40;0.0;
 5819;38.40;23.40;0.0;
 5820;38.40;24.40;0.0;
 5821;38.40;25.40;0.0;
 5822;38.40;26.40;0.0;
 5823;38.40;27.40;0.0;
 5824;38.40;28.40;0.0;
 5825;38.40;29.40;0.0;
 5826;38.40;30.40;0.0;
 5827;38.40;31.40;0.0;
 5828;39.40;-1.60;0.0;
 5829;39.40;-0.60;0.0;
 5830;39.40;1.40;0.0;
 5831;39.40;2.40;0.0;
 5832;39.40;3.40;0.0;
 5833;39.40;4.40;0.0;
 5834;39.40;5.40;0.0;
 5835;39.40;6.40;0.0;
 5836;39.40;7.40;0.0;
 5837;39.40;8.40;0.0;
 5838;39.40;9.40;0.0;
 5839;39.40;10.40;0.0;
 5840;39.40;11.40;0.0;
 5841;39.40;12.40;0.0;
 5842;39.40;13.40;0.0;
 5843;39.40;14.40;0.0;
 5844;39.40;15.40;0.0;
 5845;39.40;16.40;0.0;
 5846;39.40;17.40;0.0;
 5847;39.40;18.40;0.0;
 5848;39.40;19.40;0.0;
 5849;39.40;20.40;0.0;
 5850;39.40;21.40;0.0;
 5851;39.40;22.40;0.0;
 5852;39.40;23.40;0.0;
 5853;39.40;24.40;0.0;
 5854;39.40;25.40;0.0;
 5855;39.40;26.40;0.0;
 5856;39.40;27.40;0.0;
 5857;39.40;28.40;0.0;
 5858;39.40;29.40;0.0;
 5859;39.40;30.40;0.0;
 5860;39.40;31.40;0.0;
 5861;40.40;-1.60;0.0;
 5862;40.40;-0.60;0.0;
 5863;40.40;1.40;0.0;
 5864;40.40;2.40;0.0;
 5865;40.40;3.40;0.0;
 5866;40.40;4.40;0.0;
 5867;40.40;5.40;0.0;
 5868;40.40;6.40;0.0;
 5869;40.40;7.40;0.0;
 5870;40.40;8.40;0.0;
 5871;40.40;9.40;0.0;
 5872;40.40;10.40;0.0;
 5873;40.40;11.40;0.0;
 5874;40.40;12.40;0.0;
 5875;40.40;13.40;0.0;
 5876;40.40;14.40;0.0;
 5877;40.40;15.40;0.0;
 5878;40.40;16.40;0.0;
 5879;40.40;17.40;0.0;
 5880;40.40;18.40;0.0;
 5881;40.40;19.40;0.0;
 5882;40.40;20.40;0.0;
 5883;40.40;21.40;0.0;
 5884;40.40;22.40;0.0;
 5885;40.40;23.40;0.0;
 5886;40.40;24.40;0.0;
 5887;40.40;25.40;0.0;
 5888;40.40;26.40;0.0;
 5889;40.40;27.40;0.0;
 5890;40.40;28.40;0.0;
 5891;40.40;29.40;0.0;
 5892;40.40;30.40;0.0;
 5893;40.40;31.40;0.0;
 5894;41.40;-1.60;0.0;
 5895;41.40;-0.60;0.0;
 5896;41.40;1.40;0.0;
 5897;41.40;2.40;0.0;
 5898;41.40;3.40;0.0;
 5899;41.40;4.40;0.0;
 5900;41.40;5.40;0.0;
 5901;41.40;6.40;0.0;
 5902;41.40;7.40;0.0;
 5903;41.40;8.40;0.0;
 5904;41.40;9.40;0.0;
 5905;41.40;10.40;0.0;
 5906;41.40;11.40;0.0;
 5907;41.40;12.40;0.0;
 5908;41.40;13.40;0.0;
 5909;41.40;14.40;0.0;
 5910;41.40;15.40;0.0;
 5911;41.40;16.40;0.0;
 5912;41.40;17.40;0.0;
 5913;41.40;18.40;0.0;
 5914;41.40;19.40;0.0;
 5915;41.40;20.40;0.0;
 5916;41.40;21.40;0.0;
 5917;41.40;22.40;0.0;
 5918;41.40;23.40;0.0;
 5919;41.40;24.40;0.0;
 5920;41.40;25.40;0.0;
 5921;41.40;26.40;0.0;
 5922;41.40;27.40;0.0;
 5923;41.40;28.40;0.0;
 5924;41.40;29.40;0.0;
 5925;41.40;30.40;0.0;
 5926;41.40;31.40;0.0;
 5927;42.40;-1.60;0.0;
 5928;42.40;-0.60;0.0;
 5929;42.40;1.40;0.0;
 5930;42.40;2.40;0.0;
 5931;42.40;3.40;0.0;
 5932;42.40;4.40;0.0;
 5933;42.40;5.40;0.0;
 5934;42.40;6.40;0.0;
 5935;42.40;7.40;0.0;
 5936;42.40;8.40;0.0;
 5937;42.40;9.40;0.0;
 5938;42.40;10.40;0.0;
 5939;42.40;11.40;0.0;
 5940;42.40;12.40;0.0;
 5941;42.40;13.40;0.0;
 5942;42.40;14.40;0.0;
 5943;42.40;15.40;0.0;
 5944;42.40;16.40;0.0;
 5945;42.40;17.40;0.0;
 5946;42.40;18.40;0.0;
 5947;42.40;19.40;0.0;
 5948;42.40;20.40;0.0;
 5949;42.40;21.40;0.0;
 5950;42.40;22.40;0.0;
 5951;42.40;23.40;0.0;
 5952;42.40;24.40;0.0;
 5953;42.40;25.40;0.0;
 5954;42.40;26.40;0.0;
 5955;42.40;27.40;0.0;
 5956;42.40;28.40;0.0;
 5957;42.40;29.40;0.0;
 5958;42.40;30.40;0.0;
 5959;42.40;31.40;0.0;
 5960;43.40;-1.60;0.0;
 5961;43.40;-0.60;0.0;
 5962;43.40;1.40;0.0;
 5963;43.40;2.40;0.0;
 5964;43.40;3.40;0.0;
 5965;43.40;4.40;0.0;
 5966;43.40;5.40;0.0;
 5967;43.40;6.40;0.0;
 5968;43.40;7.40;0.0;
 5969;43.40;8.40;0.0;
 5970;43.40;9.40;0.0;
 5971;43.40;10.40;0.0;
 5972;43.40;11.40;0.0;
 5973;43.40;12.40;0.0;
 5974;43.40;13.40;0.0;
 5975;43.40;14.40;0.0;
 5976;43.40;15.40;0.0;
 5977;43.40;16.40;0.0;
 5978;43.40;17.40;0.0;
 5979;43.40;18.40;0.0;
 5980;43.40;19.40;0.0;
 5981;43.40;20.40;0.0;
 5982;43.40;21.40;0.0;
 5983;43.40;22.40;0.0;
 5984;43.40;23.40;0.0;
 5985;43.40;24.40;0.0;
 5986;43.40;25.40;0.0;
 5987;43.40;26.40;0.0;
 5988;43.40;27.40;0.0;
 5989;43.40;28.40;0.0;
 5990;43.40;29.40;0.0;
 5991;43.40;30.40;0.0;
 5992;43.40;31.40;0.0;
 5993;44.40;-1.60;0.0;
 5994;44.40;-0.60;0.0;
 5995;44.40;1.40;0.0;
 5996;44.40;2.40;0.0;
 5997;44.40;3.40;0.0;
 5998;44.40;4.40;0.0;
 5999;44.40;5.40;0.0;
 6000;44.40;6.40;0.0;
 6001;44.40;7.40;0.0;
 6002;44.40;8.40;0.0;
 6003;44.40;9.40;0.0;
 6004;44.40;10.40;0.0;
 6005;44.40;11.40;0.0;
 6006;44.40;12.40;0.0;
 6007;44.40;13.40;0.0;
 6008;44.40;14.40;0.0;
 6009;44.40;15.40;0.0;
 6010;44.40;16.40;0.0;
 6011;44.40;17.40;0.0;
 6012;44.40;18.40;0.0;
 6013;44.40;19.40;0.0;
 6014;44.40;20.40;0.0;
 6015;44.40;21.40;0.0;
 6016;44.40;22.40;0.0;
